timestamp,humidity_percent
2026-01-25 05:30:00+00:00,47.3
2026-01-25 06:00:00+00:00,47.25
2026-01-25 06:30:00+00:00,47.65
2026-01-25 07:00:00+00:00,47.43333333333334
2026-01-25 07:30:00+00:00,47.339999999999996
2026-01-25 08:00:00+00:00,47.65
2026-01-25 08:30:00+00:00,47.480000000000004
2026-01-25 09:00:00+00:00,47.379999999999995
2026-01-25 09:30:00+00:00,47.65
2026-01-25 10:00:00+00:00,47.55714285714286
2026-01-25 10:30:00+00:00,47.25
2026-01-25 11:00:00+00:00,47.275
2026-01-25 11:30:00+00:00,47.422222222222224
2026-01-25 12:00:00+00:00,47.13333333333333
2026-01-25 12:30:00+00:00,47.2
2026-01-25 13:00:00+00:00,47.48571428571429
2026-01-25 13:30:00+00:00,46.98333333333333
2026-01-25 14:00:00+00:00,46.82
2026-01-25 14:30:00+00:00,47.05
2026-01-25 15:00:00+00:00,46.519999999999996
2026-01-25 15:30:00+00:00,46.199999999999996
2026-01-25 16:00:00+00:00,46.375
2026-01-25 16:30:00+00:00,46.05
2026-01-25 17:00:00+00:00,45.65
2026-01-25 17:30:00+00:00,45.7
2026-01-25 18:00:00+00:00,45.528571428571425
2026-01-25 18:30:00+00:00,45.25
2026-01-25 19:00:00+00:00,45.15
2026-01-25 19:30:00+00:00,44.95
2026-01-25 20:00:00+00:00,44.550000000000004
2026-01-25 20:30:00+00:00,44.275
2026-01-25 21:00:00+00:00,44.12
2026-01-25 21:30:00+00:00,43.9
2026-01-25 22:00:00+00:00,43.660000000000004
2026-01-25 22:30:00+00:00,43.87142857142857
2026-01-25 23:00:00+00:00,43.739999999999995
2026-01-25 23:30:00+00:00,43.6
2026-01-26 00:00:00+00:00,43.92727272727273
2026-01-26 00:30:00+00:00,43.849999999999994
2026-01-26 01:00:00+00:00,43.714285714285715
2026-01-26 01:30:00+00:00,43.8
2026-01-26 02:00:00+00:00,43.88333333333333
2026-01-26 02:30:00+00:00,43.7
2026-01-26 03:00:00+00:00,43.7
2026-01-26 03:30:00+00:00,43.916666666666664
2026-01-26 04:00:00+00:00,43.59
2026-01-26 04:30:00+00:00,43.45
2026-01-26 05:00:00+00:00,43.55
2026-01-26 05:30:00+00:00,43.416666666666664
2026-01-26 06:00:00+00:00,43.23333333333333
2026-01-26 06:30:00+00:00,43.371428571428574
2026-01-26 07:00:00+00:00,43.28
2026-01-26 07:30:00+00:00,43.142857142857146
2026-01-26 08:00:00+00:00,43.35
2026-01-26 08:30:00+00:00,43.28
2026-01-26 09:00:00+00:00,43.06666666666666
2026-01-26 09:30:00+00:00,43.0
2026-01-26 10:00:00+00:00,43.160000000000004
2026-01-26 10:30:00+00:00,42.849999999999994
2026-01-26 11:00:00+00:00,42.660000000000004
2026-01-26 11:30:00+00:00,42.6
2026-01-26 12:00:00+00:00,42.300000000000004
2026-01-26 12:30:00+00:00,42.21111111111111
2026-01-26 13:00:00+00:00,42.21666666666667
2026-01-26 13:30:00+00:00,42.08571428571429
2026-01-26 14:00:00+00:00,41.642857142857146
2026-01-26 14:30:00+00:00,41.43333333333333
2026-01-26 15:00:00+00:00,41.22
2026-01-26 15:30:00+00:00,40.82
2026-01-26 16:00:00+00:00,40.416666666666664
2026-01-26 16:30:00+00:00,40.455555555555556
2026-01-26 17:00:00+00:00,40.083333333333336
2026-01-26 17:30:00+00:00,39.92
2026-01-26 18:00:00+00:00,39.92
2026-01-26 18:30:00+00:00,39.957142857142856
2026-01-26 19:00:00+00:00,39.8
2026-01-26 19:30:00+00:00,39.75
2026-01-26 20:00:00+00:00,39.81666666666666
2026-01-26 20:30:00+00:00,39.55714285714286
2026-01-26 21:00:00+00:00,39.44
2026-01-26 21:30:00+00:00,39.58
2026-01-26 22:00:00+00:00,39.457142857142856
2026-01-26 22:30:00+00:00,39.45
2026-01-26 23:00:00+00:00,39.733333333333334
2026-01-26 23:30:00+00:00,39.949999999999996
2026-01-27 00:00:00+00:00,40.042857142857144
2026-01-27 00:30:00+00:00,40.016666666666666
2026-01-27 01:00:00+00:00,40.300000000000004
2026-01-27 01:30:00+00:00,39.95
2026-01-27 02:00:00+00:00,39.725
2026-01-27 02:30:00+00:00,39.839999999999996
2026-01-27 03:00:00+00:00,39.56666666666667
2026-01-27 03:30:00+00:00,39.5
2026-01-27 04:00:00+00:00,39.855555555555554
2026-01-27 04:30:00+00:00,39.95
2026-01-27 05:00:00+00:00,39.885714285714286
2026-01-27 05:30:00+00:00,39.9
2026-01-27 06:00:00+00:00,40.510000000000005
2026-01-27 06:30:00+00:00,40.38333333333333
2026-01-27 07:00:00+00:00,40.44444444444444
2026-01-27 07:30:00+00:00,40.95
2026-01-27 08:00:00+00:00,41.050000000000004
2026-01-27 08:30:00+00:00,40.95
2026-01-27 09:00:00+00:00,41.31428571428571
2026-01-27 09:30:00+00:00,41.733333333333334
2026-01-27 10:00:00+00:00,41.67142857142857
2026-01-27 10:30:00+00:00,41.660000000000004
2026-01-27 11:00:00+00:00,42.2
2026-01-27 11:30:00+00:00,42.02222222222222
2026-01-27 12:00:00+00:00,42.050000000000004
2026-01-27 12:30:00+00:00,42.78
2026-01-27 13:00:00+00:00,42.83
2026-01-27 13:30:00+00:00,42.7
2026-01-27 14:00:00+00:00,42.93333333333334
2026-01-27 14:30:00+00:00,43.47272727272727
2026-01-27 15:00:00+00:00,43.0
2026-01-27 15:30:00+00:00,42.95
2026-01-27 16:00:00+00:00,43.693333333333335
2026-01-27 16:30:00+00:00,43.53333333333333
2026-01-27 17:00:00+00:00,43.45
2026-01-27 17:30:00+00:00,43.873333333333335
2026-01-27 18:00:00+00:00,44.55
2026-01-27 18:30:00+00:00,44.1
2026-01-27 19:00:00+00:00,44.22
2026-01-27 19:30:00+00:00,44.957142857142856
2026-01-27 20:00:00+00:00,44.43333333333334
2026-01-27 20:30:00+00:00,44.38333333333333
2026-01-27 21:00:00+00:00,44.9
2026-01-27 21:30:00+00:00,44.63333333333333
2026-01-27 22:00:00+00:00,44.4
2026-01-27 22:30:00+00:00,44.577777777777776
2026-01-27 23:00:00+00:00,44.62
2026-01-27 23:30:00+00:00,44.25
2026-01-28 00:00:00+00:00,44.01666666666667
2026-01-28 00:30:00+00:00,44.128571428571426
2026-01-28 01:00:00+00:00,43.849999999999994
2026-01-28 01:30:00+00:00,43.56666666666666
2026-01-28 02:00:00+00:00,43.5
2026-01-28 02:30:00+00:00,43.3
2026-01-28 03:00:00+00:00,43.1
2026-01-28 03:30:00+00:00,43.0
2026-01-28 04:00:00+00:00,42.849999999999994
2026-01-28 04:30:00+00:00,42.65
2026-01-28 05:00:00+00:00,42.4
2026-01-28 05:30:00+00:00,42.3
2026-01-28 06:00:00+00:00,42.03333333333333
2026-01-28 06:30:00+00:00,41.699999999999996
2026-01-28 07:00:00+00:00,41.75
2026-01-28 07:30:00+00:00,41.45
2026-01-28 08:00:00+00:00,41.25714285714286
2026-01-28 08:30:00+00:00,41.1
2026-01-28 09:00:00+00:00,41.1
2026-01-28 09:30:00+00:00,40.8
2026-01-28 10:00:00+00:00,40.625
2026-01-28 10:30:00+00:00,40.766666666666666
2026-01-28 11:00:00+00:00,40.666666666666664
2026-01-28 11:30:00+00:00,40.85
2026-01-28 12:00:00+00:00,41.2
2026-01-28 12:30:00+00:00,41.1
2026-01-28 13:00:00+00:00,41.0
2026-01-28 13:30:00+00:00,41.625
2026-01-28 14:00:00+00:00,41.3
2026-01-28 14:30:00+00:00,41.349999999999994
2026-01-28 15:00:00+00:00,41.56
2026-01-28 15:30:00+00:00,41.56666666666667
2026-01-28 16:00:00+00:00,41.4
2026-01-28 16:30:00+00:00,41.86666666666667
2026-01-28 17:00:00+00:00,42.1
2026-01-28 17:30:00+00:00,42.0
2026-01-28 18:00:00+00:00,41.925
2026-01-28 18:30:00+00:00,42.4
2026-01-28 19:00:00+00:00,42.05
2026-01-28 19:30:00+00:00,42.25833333333333
2026-01-28 20:00:00+00:00,42.46666666666667
2026-01-28 20:30:00+00:00,42.475
2026-01-28 21:00:00+00:00,42.52321428571429
2026-01-28 21:30:00+00:00,42.57142857142857
2026-01-28 22:00:00+00:00,42.86
2026-01-28 22:30:00+00:00,42.6
2026-01-28 23:00:00+00:00,42.8
2026-01-28 23:30:00+00:00,43.14
2026-01-29 00:00:00+00:00,42.8
2026-01-29 00:30:00+00:00,42.7
2026-01-29 01:00:00+00:00,43.03333333333333
2026-01-29 01:30:00+00:00,42.81666666666666
2026-01-29 02:00:00+00:00,42.73333333333333
2026-01-29 02:30:00+00:00,42.88333333333333
2026-01-29 03:00:00+00:00,42.95
2026-01-29 03:30:00+00:00,42.93333333333334
2026-01-29 04:00:00+00:00,43.075
2026-01-29 04:30:00+00:00,43.46
2026-01-29 05:00:00+00:00,43.26666666666667
2026-01-29 05:30:00+00:00,43.300000000000004
2026-01-29 06:00:00+00:00,43.48888888888889
2026-01-29 06:30:00+00:00,43.333333333333336
2026-01-29 07:00:00+00:00,43.14
2026-01-29 07:30:00+00:00,42.95
2026-01-29 08:00:00+00:00,42.65
2026-01-29 08:30:00+00:00,42.3
2026-01-29 09:00:00+00:00,42.099999999999994
2026-01-29 09:30:00+00:00,41.9
2026-01-29 10:00:00+00:00,41.46666666666667
2026-01-29 10:30:00+00:00,41.3
2026-01-29 11:00:00+00:00,41.349999999999994
2026-01-29 11:30:00+00:00,41.3
2026-01-29 12:00:00+00:00,41.1
2026-01-29 12:30:00+00:00,41.075
2026-01-29 13:00:00+00:00,41.1
2026-01-29 13:30:00+00:00,41.019999999999996
2026-01-29 14:00:00+00:00,40.959999999999994
2026-01-29 14:30:00+00:00,40.9
2026-01-29 15:00:00+00:00,40.9
2026-01-29 15:30:00+00:00,40.666666666666664
2026-01-29 16:00:00+00:00,40.7
2026-01-29 16:30:00+00:00,40.45
2026-01-29 17:00:00+00:00,40.45
2026-01-29 17:30:00+00:00,40.3
2026-01-29 18:00:00+00:00,40.3
2026-01-29 18:30:00+00:00,40.06
2026-01-29 19:00:00+00:00,39.93
2026-01-29 19:30:00+00:00,39.8
2026-01-29 20:00:00+00:00,39.379999999999995
2026-01-29 20:30:00+00:00,39.0
2026-01-29 21:00:00+00:00,39.05
2026-01-29 21:30:00+00:00,38.84285714285714
2026-01-29 22:00:00+00:00,38.575
2026-01-29 22:30:00+00:00,38.5
2026-01-29 23:00:00+00:00,38.349999999999994
2026-01-29 23:30:00+00:00,38.13333333333333
2026-01-30 00:00:00+00:00,37.875
2026-01-30 00:30:00+00:00,37.7
2026-01-30 01:00:00+00:00,37.4
2026-01-30 01:30:00+00:00,37.2
2026-01-30 02:00:00+00:00,37.199999999999996
2026-01-30 02:30:00+00:00,37.0
2026-01-30 03:00:00+00:00,37.03333333333333
2026-01-30 03:30:00+00:00,37.075
2026-01-30 04:00:00+00:00,36.94444444444444
2026-01-30 04:30:00+00:00,36.96666666666667
2026-01-30 05:00:00+00:00,37.2
2026-01-30 05:30:00+00:00,37.05
2026-01-30 06:00:00+00:00,37.25
2026-01-30 06:30:00+00:00,37.275
2026-01-30 07:00:00+00:00,37.6
2026-01-30 07:30:00+00:00,37.53333333333333
2026-01-30 08:00:00+00:00,37.8
2026-01-30 08:30:00+00:00,38.0
2026-01-30 09:00:00+00:00,37.9
2026-01-30 09:30:00+00:00,38.11666666666667
2026-01-30 10:00:00+00:00,38.857142857142854
2026-01-30 10:30:00+00:00,38.775
2026-01-30 11:00:00+00:00,39.0
2026-01-30 11:30:00+00:00,39.5
2026-01-30 12:00:00+00:00,39.800000000000004
2026-01-30 12:30:00+00:00,39.8
2026-01-30 13:00:00+00:00,40.17999999999999
2026-01-30 13:30:00+00:00,40.86
2026-01-30 14:00:00+00:00,40.55
2026-01-30 14:30:00+00:00,40.8
2026-01-30 15:00:00+00:00,41.550000000000004
2026-01-30 15:30:00+00:00,41.3
2026-01-30 16:00:00+00:00,41.55
2026-01-30 16:30:00+00:00,42.15
2026-01-30 17:00:00+00:00,42.31666666666667
2026-01-30 17:30:00+00:00,42.1
2026-01-30 18:00:00+00:00,42.5
2026-01-30 18:30:00+00:00,43.03333333333333
2026-01-30 19:00:00+00:00,42.666666666666664
2026-01-30 19:30:00+00:00,43.2
2026-01-30 20:00:00+00:00,43.64
2026-01-30 20:30:00+00:00,43.2
2026-01-30 21:00:00+00:00,43.166666666666664
2026-01-30 21:30:00+00:00,43.98333333333333
2026-01-30 22:00:00+00:00,43.5
2026-01-30 22:30:00+00:00,43.4
2026-01-30 23:00:00+00:00,43.96666666666667
2026-01-30 23:30:00+00:00,43.7
2026-01-31 00:00:00+00:00,43.25
2026-01-31 00:30:00+00:00,44.03333333333333
2026-01-31 01:00:00+00:00,43.916666666666664
2026-01-31 01:30:00+00:00,43.63333333333333
2026-01-31 02:00:00+00:00,44.3
2026-01-31 02:30:00+00:00,44.38
2026-01-31 03:00:00+00:00,44.0
2026-01-31 03:30:00+00:00,44.42857142857143
2026-01-31 04:00:00+00:00,44.6625
2026-01-31 04:30:00+00:00,44.3
2026-01-31 05:00:00+00:00,44.28
2026-01-31 05:30:00+00:00,44.9
2026-01-31 06:00:00+00:00,44.5
2026-01-31 06:30:00+00:00,44.25
2026-01-31 07:00:00+00:00,44.7
2026-01-31 07:30:00+00:00,44.300000000000004
2026-01-31 08:00:00+00:00,44.128571428571426
2026-01-31 08:30:00+00:00,44.15
2026-01-31 09:00:00+00:00,43.925
2026-01-31 09:30:00+00:00,43.6
2026-01-31 10:00:00+00:00,43.525
2026-01-31 10:30:00+00:00,43.6
2026-01-31 11:00:00+00:00,43.2
2026-01-31 11:30:00+00:00,44.03333333333333
2026-01-31 12:00:00+00:00,44.0
2026-01-31 12:30:00+00:00,43.4
2026-01-31 13:00:00+00:00,43.891666666666666
2026-01-31 13:30:00+00:00,44.38333333333333
2026-01-31 14:00:00+00:00,44.175000000000004
2026-01-31 14:30:00+00:00,43.96666666666667
2026-01-31 15:00:00+00:00,44.5
2026-01-31 15:30:00+00:00,44.475
2026-01-31 16:00:00+00:00,44.54
2026-01-31 16:30:00+00:00,45.05
2026-01-31 17:00:00+00:00,44.349999999999994
2026-01-31 17:30:00+00:00,44.125
2026-01-31 18:00:00+00:00,44.95
2026-01-31 18:30:00+00:00,44.2
2026-01-31 19:00:00+00:00,44.3
2026-01-31 19:30:00+00:00,44.839999999999996
2026-01-31 20:00:00+00:00,44.43333333333334
2026-01-31 20:30:00+00:00,44.59791666666667
2026-01-31 21:00:00+00:00,44.7625
2026-01-31 21:30:00+00:00,44.519999999999996
2026-01-31 22:00:00+00:00,44.48333333333333
2026-01-31 22:30:00+00:00,45.166666666666664
2026-01-31 23:00:00+00:00,44.9
2026-01-31 23:30:00+00:00,44.849999999999994
2026-02-01 00:00:00+00:00,45.526666666666664
2026-02-01 00:30:00+00:00,45.35
2026-02-01 01:00:00+00:00,45.285714285714285
2026-02-01 01:30:00+00:00,45.83
2026-02-01 02:00:00+00:00,45.725
2026-02-01 02:30:00+00:00,45.583333333333336
2026-02-01 03:00:00+00:00,45.9875
2026-02-01 03:30:00+00:00,46.03
2026-02-01 04:00:00+00:00,45.8
2026-02-01 04:30:00+00:00,46.02307692307692
2026-02-01 05:00:00+00:00,46.17
2026-02-01 05:30:00+00:00,45.8
2026-02-01 06:00:00+00:00,45.89
2026-02-01 06:30:00+00:00,45.949999999999996
2026-02-01 07:00:00+00:00,45.625
2026-02-01 07:30:00+00:00,45.65
2026-02-01 08:00:00+00:00,45.45
2026-02-01 08:30:00+00:00,44.95
2026-02-01 09:00:00+00:00,44.95
2026-02-01 09:30:00+00:00,44.99090909090909
2026-02-01 10:00:00+00:00,44.4
2026-02-01 10:30:00+00:00,44.62222222222223
2026-02-01 11:00:00+00:00,44.5923076923077
2026-02-01 11:30:00+00:00,44.23333333333333
2026-02-01 12:00:00+00:00,44.54
2026-02-01 12:30:00+00:00,44.7
2026-02-01 13:00:00+00:00,44.1625
2026-02-01 13:30:00+00:00,44.4
2026-02-01 14:00:00+00:00,44.77777777777778
2026-02-01 14:30:00+00:00,44.3
2026-02-01 15:00:00+00:00,44.554545454545455
2026-02-01 15:30:00+00:00,44.989999999999995
2026-02-01 16:00:00+00:00,44.55
2026-02-01 16:30:00+00:00,44.690909090909095
2026-02-01 17:00:00+00:00,44.95
2026-02-01 17:30:00+00:00,44.6
2026-02-01 18:00:00+00:00,44.55
2026-02-01 18:30:00+00:00,44.809090909090905
2026-02-01 19:00:00+00:00,44.45
2026-02-01 19:30:00+00:00,44.25
2026-02-01 20:00:00+00:00,44.66923076923077
2026-02-01 20:30:00+00:00,44.1
2026-02-01 21:00:00+00:00,44.050000000000004
2026-02-01 21:30:00+00:00,44.43636363636364
2026-02-01 22:00:00+00:00,44.150000000000006
2026-02-01 22:30:00+00:00,44.15714285714286
2026-02-01 23:00:00+00:00,44.43333333333333
2026-02-01 23:30:00+00:00,44.150000000000006
2026-02-02 00:00:00+00:00,44.1
2026-02-02 00:30:00+00:00,44.27777777777778
2026-02-02 01:00:00+00:00,44.150000000000006
2026-02-02 01:30:00+00:00,43.949999999999996
2026-02-02 02:00:00+00:00,44.31818181818182
2026-02-02 02:30:00+00:00,44.1
2026-02-02 03:00:00+00:00,44.083333333333336
2026-02-02 03:30:00+00:00,44.53
2026-02-02 04:00:00+00:00,44.349999999999994
2026-02-02 04:30:00+00:00,44.349999999999994
2026-02-02 05:00:00+00:00,44.8
2026-02-02 05:30:00+00:00,44.666666666666664
2026-02-02 06:00:00+00:00,44.675000000000004
2026-02-02 06:30:00+00:00,45.26363636363636
2026-02-02 07:00:00+00:00,44.989999999999995
2026-02-02 07:30:00+00:00,44.98333333333333
2026-02-02 08:00:00+00:00,45.45
2026-02-02 08:30:00+00:00,45.44444444444444
2026-02-02 09:00:00+00:00,45.17142857142857
2026-02-02 09:30:00+00:00,45.5
2026-02-02 10:00:00+00:00,45.38333333333333
2026-02-02 10:30:00+00:00,45.0
2026-02-02 11:00:00+00:00,45.26153846153846
2026-02-02 11:30:00+00:00,45.13333333333333
2026-02-02 12:00:00+00:00,44.733333333333334
2026-02-02 12:30:00+00:00,44.74444444444444
2026-02-02 13:00:00+00:00,44.583333333333336
2026-02-02 13:30:00+00:00,44.175
2026-02-02 14:00:00+00:00,43.98333333333333
2026-02-02 14:30:00+00:00,43.9
2026-02-02 15:00:00+00:00,43.449999999999996
2026-02-02 15:30:00+00:00,43.42
2026-02-02 16:00:00+00:00,43.44285714285714
2026-02-02 16:30:00+00:00,43.08571428571429
2026-02-02 17:00:00+00:00,42.824999999999996
2026-02-02 17:30:00+00:00,43.050000000000004
2026-02-02 18:00:00+00:00,42.55
2026-02-02 18:30:00+00:00,42.55
2026-02-02 19:00:00+00:00,42.84615384615385
2026-02-02 19:30:00+00:00,42.25
2026-02-02 20:00:00+00:00,42.260000000000005
2026-02-02 20:30:00+00:00,42.62
2026-02-02 21:00:00+00:00,42.18333333333334
2026-02-02 21:30:00+00:00,42.22
2026-02-02 22:00:00+00:00,42.4
2026-02-02 22:30:00+00:00,41.879999999999995
2026-02-02 23:00:00+00:00,41.75
2026-02-02 23:30:00+00:00,42.25454545454546
2026-02-03 00:00:00+00:00,41.9
2026-02-03 00:30:00+00:00,41.650000000000006
2026-02-03 01:00:00+00:00,42.292857142857144
2026-02-03 01:30:00+00:00,41.85
2026-02-03 02:00:00+00:00,41.575
2026-02-03 02:30:00+00:00,42.018181818181816
2026-02-03 03:00:00+00:00,41.61818181818182
2026-02-03 03:30:00+00:00,41.44
2026-02-03 04:00:00+00:00,41.84
2026-02-03 04:30:00+00:00,41.607692307692304
2026-02-03 05:00:00+00:00,41.225
2026-02-03 05:30:00+00:00,41.230000000000004
2026-02-03 06:00:00+00:00,40.989999999999995
2026-02-03 06:30:00+00:00,40.480000000000004
2026-02-03 07:00:00+00:00,40.475
2026-02-03 07:30:00+00:00,40.416666666666664
2026-02-03 08:00:00+00:00,39.95
2026-02-03 08:30:00+00:00,39.55
2026-02-03 09:00:00+00:00,39.35
2026-02-03 09:30:00+00:00,39.1
2026-02-03 10:00:00+00:00,38.78
2026-02-03 10:30:00+00:00,38.63333333333333
2026-02-03 11:00:00+00:00,38.45
2026-02-03 11:30:00+00:00,38.3
2026-02-03 12:00:00+00:00,38.18333333333334
2026-02-03 12:30:00+00:00,37.95
2026-02-03 13:00:00+00:00,37.78333333333333
2026-02-03 13:30:00+00:00,37.63
2026-02-03 14:00:00+00:00,37.44
2026-02-03 14:30:00+00:00,37.333333333333336
2026-02-03 15:00:00+00:00,37.18333333333334
2026-02-03 15:30:00+00:00,37.25
2026-02-03 16:00:00+00:00,37.275
2026-02-03 16:30:00+00:00,37.3
2026-02-03 17:00:00+00:00,37.349999999999994
2026-02-03 17:30:00+00:00,37.339999999999996
2026-02-03 18:00:00+00:00,37.43333333333333
2026-02-03 18:30:00+00:00,37.55
2026-02-03 19:00:00+00:00,37.449999999999996
2026-02-03 19:30:00+00:00,37.56
2026-02-03 20:00:00+00:00,37.72
2026-02-03 20:30:00+00:00,37.75
2026-02-03 21:00:00+00:00,37.86785714285714
2026-02-03 21:30:00+00:00,37.98571428571428
2026-02-03 22:00:00+00:00,37.9
2026-02-03 22:30:00+00:00,37.96666666666667
2026-02-03 23:00:00+00:00,38.150000000000006
2026-02-03 23:30:00+00:00,38.025
2026-02-04 00:00:00+00:00,37.95
2026-02-04 00:30:00+00:00,38.1
2026-02-04 01:00:00+00:00,38.18181818181818
2026-02-04 01:30:00+00:00,38.166666666666664
2026-02-04 02:00:00+00:00,38.18
2026-02-04 02:30:00+00:00,38.51111111111111
2026-02-04 03:00:00+00:00,38.46
2026-02-04 03:30:00+00:00,38.625
2026-02-04 04:00:00+00:00,39.166666666666664
2026-02-04 04:30:00+00:00,39.166666666666664
2026-02-04 05:00:00+00:00,39.349999999999994
2026-02-04 05:30:00+00:00,39.675
2026-02-04 06:00:00+00:00,39.83
2026-02-04 06:30:00+00:00,39.766666666666666
2026-02-04 07:00:00+00:00,40.075
2026-02-04 07:30:00+00:00,40.5
2026-02-04 08:00:00+00:00,40.31428571428571
2026-02-04 08:30:00+00:00,40.3
2026-02-04 09:00:00+00:00,40.760000000000005
2026-02-04 09:30:00+00:00,40.675000000000004
2026-02-04 10:00:00+00:00,40.739999999999995
2026-02-04 10:30:00+00:00,40.98571428571428
2026-02-04 11:00:00+00:00,40.71111111111111
2026-02-04 11:30:00+00:00,40.41
2026-02-04 12:00:00+00:00,40.75
2026-02-04 12:30:00+00:00,40.611111111111114
2026-02-04 13:00:00+00:00,40.5
2026-02-04 13:30:00+00:00,40.75
2026-02-04 14:00:00+00:00,41.028571428571425
2026-02-04 14:30:00+00:00,40.9
2026-02-04 15:00:00+00:00,41.075
2026-02-04 15:30:00+00:00,41.56666666666667
2026-02-04 16:00:00+00:00,41.150000000000006
2026-02-04 16:30:00+00:00,41.285714285714285
2026-02-04 17:00:00+00:00,42.0125
2026-02-04 17:30:00+00:00,41.75
2026-02-04 18:00:00+00:00,41.8
2026-02-04 18:30:00+00:00,42.38333333333333
2026-02-04 19:00:00+00:00,42.24285714285714
2026-02-04 19:30:00+00:00,42.190000000000005
2026-02-04 20:00:00+00:00,42.625
2026-02-04 20:30:00+00:00,42.63333333333333
2026-02-04 21:00:00+00:00,42.349999999999994
2026-02-04 21:30:00+00:00,42.550000000000004
2026-02-04 22:00:00+00:00,42.54615384615385
2026-02-04 22:30:00+00:00,42.3
2026-02-04 23:00:00+00:00,42.333333333333336
2026-02-04 23:30:00+00:00,42.575
2026-02-05 00:00:00+00:00,42.3
2026-02-05 00:30:00+00:00,42.333333333333336
2026-02-05 01:00:00+00:00,42.728571428571435
2026-02-05 01:30:00+00:00,42.4
2026-02-05 02:00:00+00:00,42.349999999999994
2026-02-05 02:30:00+00:00,42.61666666666667
2026-02-05 03:00:00+00:00,42.42857142857143
2026-02-05 03:30:00+00:00,42.3
2026-02-05 04:00:00+00:00,42.36666666666667
2026-02-05 04:30:00+00:00,42.166666666666664
2026-02-05 05:00:00+00:00,41.879999999999995
2026-02-05 05:30:00+00:00,41.85
2026-02-05 06:00:00+00:00,41.7625
2026-02-05 06:30:00+00:00,41.3
2026-02-05 07:00:00+00:00,41.271428571428565
2026-02-05 07:30:00+00:00,41.199999999999996
2026-02-05 08:00:00+00:00,40.85
2026-02-05 08:30:00+00:00,40.650000000000006
